id_ISO_lang,id_name_lang,latitude,longitude,lang_continent_lang,lang_subregion_lang,response_AES_lang,response_EGIDS_lang,soceco_GDP.2010USD.10yr.median_country,lang_L1.POP_lang,soceco_Gini.SWIID.10yr.median_country,edu_Ed.spending.pcGDP.10yr.median_country,edu_Mean.yr.school.10yr.median_country,soceco_Life.exp.birth.10yr.median_country,soceco_Life.exp.sixty.average_country,soceco_gdp.pcap.10yrmed_country,soceco_expense.pcGDP.10yrmed_country,edu_ed.sp.prm.pcGDP.10yrmed_country,edu_ed.sp.sec.pcGDP.10yrmed_country,edu_ed.sp.tert.pcGDP.10yrmed_country,edu_ed.sp.tot.pcxpd.10yrmed_country,landuse_urban.change_country,worldlang_world.language.as.official_country,edu_minority.education.policy_country,worldlang_Arabic_country,worldlang_Bahasa_country,worldlang_English_country,worldlang_French_country,worldlang_Hindustani_country,worldlang_Mandarin_country,worldlang_Portuguese_country,worldlang_Russian_country,worldlang_Spanish_country,edu_used.in.education_lang,lang_type_lang,div_language.richness_nb,div_threatened.languages_nb,div_prop.threatened.languages_nb,div_language.evenness_nb,conn_nav.water_nb,Western_Africa,Oceania,Europe,Southern_Asia,South_America,Northern_America,Africa,South-Eastern_Asia,Arab,Asia,Central_America,Australia_and_New_Zealand
wap,Wapishana,2.666666667,-60,South America,South America,threatened,6b,1.07827E+12,12500,46.3,4.676601622,7.515146685,69.83134459,18.78605824,7055.574108,14.70798655,30.54766385,38.31695049,10.8700269,13.24636933,18.31127518,1,0.487377763,0,0,0.512622237,0,0,0,0.487377763,0,0,0,prevalent,3,2,0.666666667,0.000857,0.018528901,0,0,0,0,1,0,0,0,0,0,0,0
waq,Wageman,-14,131.25,Oceania,Australia and New Zealand,moribund,8b,1.15E+12,10,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,7,5,0.714285714,0.0000861,9.84E-08,0,0,0,0,0,0,0,0,0,0,0,1
was,Washo,39.25,-120,North America,Northern America,moribund,8b,1.5E+13,10,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,2,1,0.5,0.000000573,0,0,0,0,0,0,1,0,0,0,0,0,0
wat,Kaninuwa,-9.236272,150.237473,Oceania,Oceania,shifting,6a,14250726290,360,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,10,1,0.1,0.887859034,0.002089247,0,1,0,0,0,0,0,0,0,0,0,0
wau,Waurá,-13,-53,South America,South America,shifting,5,2.21E+12,320,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,4,2,0.5,0.000393,6.05E-08,0,0,0,0,1,0,0,0,0,0,0,0
waw,Waiwai,1,-59,South America,South America,shifting,5,3.72087E+11,2230,48.31158744,2.767953671,7.760654108,68.82453512,17.85141015,6224.294374,5.04511693,19.72345504,23.31699252,5.362191208,8.215601345,12.02844638,0.65317458,0.16717977,0,0,0.48599481,0,0,0,0.16717977,0,0,0,prevalent,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wax,Watam,-3.916666667,144.5,Oceania,Oceania,shifting,6a,14250726290,590,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,24,7,0.291666667,0.816441083,0.001653049,0,1,0,0,0,0,0,0,0,0,0,0
way,Wayana,3.25,-54.16666667,South America,South America,shifting,5,1.69669E+12,850,43.8576155,4.013532016,8.093269183,74.7375057,21.63563947,17678.14197,25.938926,19.74235789,33.05310038,12.21479092,9.41476966,28.8282615,0.716865164,0.716865164,0,0,0,0.241690328,0,0,0.475174835,0,0,0,prevalent,4,1,0.25,0.386872367,0.112385018,0,0,0,0,1,0,0,0,0,0,0,0
wba,Warao,9.333333333,-61.66666667,South America,South America,threatened,6a,3.2324E+11,28100,39.67471596,3.681845874,8.738748779,72.10103897,19.75318802,11967.82718,,31.16456181,20.64033585,35.79803184,2.367592182,20.75398449,0.998948763,0.798961592,0,0,0.199987171,0,0,0,0,0,0.798961592,0,prevalent,0,0,0,0,0.030955125,0,0,0,0,1,0,0,0,0,0,0,0
wbe,Waritai,-3.2173,138.4497,Asia,South-Eastern Asia,shifting,6b,7.55E+11,150,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,18,5,0.277777778,0.235495836,0,0,0,0,0,0,0,0,1,0,0,0,0
wbf,Samue,10.65,-5.4,Africa,Western Africa,shifting,6b,8993403349,4500,39.8345764,4.471193665,1.404745722,57.08139109,15.27724767,648.1390734,11.28763675,62.45641816,17.07869769,15.24416048,18.027117,24.09411933,1,0.992090464,0,0,0,1,0,0,0,0,0,0,prevalent,18,3,0.166666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wbh,Wanda,-7.974207,31.620381,Africa,Africa,threatened,6b,32014249841,24000,44.2,4.04365015,5.1,60.893,18.01799225,743.4037847,14.83107431,49.15943,16.66065,25.82277,18.14314079,27.807,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,6,0,0,0.782124904,0,0,0,0,0,0,0,1,0,0,0,0,0
wbj,Alagwa,-5.5,35.75,Africa,Africa,shifting,6b,32014249841,30000,44.2,4.04365015,5.1,60.893,18.01799225,743.4037847,14.83107431,49.15943,16.66065,25.82277,18.14314079,27.807,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,7,0,0,0.749495487,0,0,0,0,0,0,0,1,0,0,0,0,0
wbk,Waigali,35,71.25,Asia,Southern Asia,shifting,6a,15856574731,11500,30.15,3.43611002,3.2,61.226,16.10790653,528.7366481,43.32354534,59.56051,25.587105,12.084055,14.28436518,16.849,0,0,0,0,0,0,0,0,0,0,0,0,prevalent,16,2,0.125,0.311156112,0.037850648,0,0,0,1,0,0,0,0,0,0,0,0
wbl,Wakhi,36.5,72,Asia,Asia,threatened,6a,7.77178E+11,58000,35.94272562,3.248222691,5.786716466,65.98304377,17.5852694,1202.967563,20.0297811,30.78167793,19.79575107,13.85621994,13.92334143,13.99222901,0.66967176,0.329820357,0,0,0.339851403,0,0.339851403,0.116680387,0,0.21313997,0,0,prevalent,3,0,0,0.713863802,0,0,0,0,0,0,0,0,0,0,1,0,0
wbp,Warlpiri,-20,132.3333333,Oceania,Australia and New Zealand,shifting,5,1.15E+12,2510,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wbt,Wanman,-22,123,Oceania,Australia and New Zealand,moribund,8b,1.15E+12,20,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wbv,Wajarri,-26,117.5,Oceania,Australia and New Zealand,moribund,8b,1.15E+12,89,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wbw,Woi,-1.66,135.556,Asia,South-Eastern Asia,shifting,6b,7.55E+11,1800,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,8,5,0.625,0.070527992,0.12302848,0,0,0,0,0,0,0,1,0,0,0,0
wca,Yanomámi,2.333333333,-63,South America,South America,shifting,6b,2.20706E+12,6000,46.28646577,5.645571674,6.903261259,73.83765268,21.67700908,11291.00914,30.12858689,31.32630752,44.07493699,16.80692693,14.70291549,40.14782344,1,1,0,0,0,0,0,0,0.99836937,0,0.00163063,0,prevalent,2,1,0.5,0.259578719,0,0,0,0,0,1,0,0,0,0,0,0,0
wdj,Wadjiginy,-13.16666667,130.1666667,Oceania,Australia and New Zealand,moribund,8b,1.15E+12,12,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,8,6,0.75,0.0000768,0.009151399,0,0,0,0,0,0,0,0,0,0,0,1
wdu,Wadjigu,-24.050281,146.628894,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,2,0,0,0.000315,0,0,0,0,0,0,0,0,0,0,0,0,1
wep,Westphalic,52,7.5,Europe,Europe,threatened,6a,3.48E+12,0,28.7,4.846944809,13.8,79.98780488,23.27256729,42102.85329,28.54600103,13.34701,45.050785,26.535465,10.46722984,5.877,0,0,0,0,0,0,0,0,0,0,0,0,prevalent,4,0,0,0.193477819,5.52E-09,0,0,1,0,0,0,0,0,0,0,0,0
wfg,Yafi,-3.4,140.9,Asia,South-Eastern Asia,shifting,7,7.55E+11,230,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,33,13,0.393939394,0.12149859,0,0,0,0,0,0,0,0,1,0,0,0,0
wga,Wagaya,-20.3211411,137.4609852,Oceania,Australia and New Zealand,moribund,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,3,0,0,0.897983468,0,0,0,0,0,0,0,0,0,0,0,0,1
wgg,Wangganguru,-27,137,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wgy,Warrgamay,-18.58333333,146.0833333,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,3,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,3,1,0.333333333,0.000199,0.068353408,0,0,0,0,0,0,0,0,0,0,0,1
whk,Eastern Lowland Kenyah,2,116,Asia,South-Eastern Asia,shifting,6b,7.34157E+11,9000,45.41658123,3.316080145,7.691709386,68.40261767,16.6373659,3369.069544,15.54610848,43.5162132,26.01236401,16.21968843,17.69282325,40.43883708,1,0,0,1,0.041686085,0,0,0,0,0,0,0,prevalent,7,3,0.428571429,0.530692529,0.048961073,0,0,0,0,0,0,0,1,0,0,0,0
wic,Wichita,33.33333333,-97.33333333,North America,Northern America,extinct,8b,1.5E+13,1,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,5,4,0.8,0.000287,0,0,0,0,0,0,1,0,0,0,0,0,0
wie,Wik-Epa,-13.57825,141.720753,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,14,10,0.714285714,0.000106,0.00000376,0,0,0,0,0,0,0,0,0,0,0,1
wig,Wik-Ngathana,-13.91666667,141.5,Oceania,Australia and New Zealand,shifting,6b,1.15E+12,130,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,13,10,0.769230769,0.000107,0.000247,0,0,0,0,0,0,0,0,0,0,0,1
wih,Wik-Me'anha,-13.532244,142.033864,Oceania,Australia and New Zealand,moribund,8a,1.15E+12,12,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,14,10,0.714285714,0.000106,0.000122,0,0,0,0,0,0,0,0,0,0,0,1
wii,Minidien,-3.55974,142.4135,Oceania,Oceania,nearly extinct,7,14250726290,100,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,60,17,0.283333333,0.850381839,0,0,1,0,0,0,0,0,0,0,0,0,0
wij,Wik-Iiyanh,-14.768206,142.717761,Oceania,Australia and New Zealand,moribund,6b,1.15E+12,40,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,7,4,0.571428571,0.000112,0,0,0,0,0,0,0,0,0,0,0,0,1
wik,Wikalkan,-14.192111,141.771564,Oceania,Australia and New Zealand,moribund,7,1.15E+12,86,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,11,8,0.727272727,0.000115,0.000261,0,0,0,0,0,0,0,0,0,0,0,1
wil,Wilawila,-15.98488583,126.5727527,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wim,Wik-Mungkan,-13.91666667,141.75,Oceania,Australia and New Zealand,shifting,5,1.15E+12,1060,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,14,11,0.785714286,0.0000894,0.000163,0,0,0,0,0,0,0,0,0,0,0,1
win,Ho-Chunk,43.5,-88.5,North America,Northern America,shifting,8a,1.5E+13,250,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,2,1,0.5,0.00000603,0.041462205,0,0,0,0,0,1,0,0,0,0,0,0
wiu,Wiru,-6.43333,144.1333,Oceania,Oceania,threatened,5,14250726290,15300,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,12,0,0,0.862152827,0.070730737,0,1,0,0,0,0,0,0,0,0,0,0
wiy,Wiyot,40.83333333,-124.1666667,North America,Northern America,extinct,9,1.5E+13,450,37.4,5.194859982,13.2,78.54146341,23.27545261,49405.7673,22.88156784,31.036805,34.861325,27.36472,14.3,12.062,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,10,7,0.7,0,0.00000224,0,0,0,0,0,1,0,0,0,0,0,0
wji,Warji,11.066981,9.564444,Africa,Western Africa,threatened,6a,3.63E+11,77700,41.9,3.06,5.2,50.847,13.68090624,2292.445156,,,,,,34.109,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,13,5,0.384615385,0.011483154,0,1,0,0,0,0,0,0,0,0,0,0,0
wka,Kw'adza,-5.3753,35.8621,Africa,Africa,extinct,10,32014249841,0,44.2,4.04365015,5.1,60.893,18.01799225,743.4037847,14.83107431,49.15943,16.66065,25.82277,18.14314079,27.807,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,8,3,0.375,0.34113866,0,0,0,0,0,0,0,1,0,0,0,0,0
wkw,Wakawaka,-26.5,152.5,Oceania,Australia and New Zealand,nearly extinct,9,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,2,0,0,0.000315,0,0,0,0,0,0,0,0,0,0,0,0,1
wla,Walio,-4.43658,142.1783,Oceania,Oceania,shifting,6a,14250726290,230,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,24,5,0.208333333,0.837083914,0,0,1,0,0,0,0,0,0,0,0,0,0
wlg,Kunbarlang,-12,134,Oceania,Australia and New Zealand,moribund,8b,1.15E+12,16,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,6,2,0.333333333,0.65526113,0.010243138,0,0,0,0,0,0,0,0,0,0,0,1
wll,Wali (Sudan),11.817285,29.453608,Africa,Arab,shifting,6a,64342607849,15000,36.1,2.082225025,3.1,62.62,17.76118621,1443.091356,10.74146575,45.07534,32.95736,20.61263,8.82297039,23.624,1,0,1,0,1,0,0,0,0,0,0,0,prevalent,10,6,0.6,0.02589006,0,0,0,0,0,0,0,0,0,1,0,0,0
wln,Walloon,50.4575,4.8559,Europe,Europe,shifting,6b,4.86107E+11,600000,25.71034803,6.588446554,11.10135696,80.18599138,23.55237095,44482.18133,43.57517836,23.36546619,42.14215057,22.0378572,11.94360562,5.555722547,0.999858506,0.001362735,0,0,0,0.999858506,0,0,0,0,0,0,prevalent,5,1,0.2,0.371163504,0,0,0,1,0,0,0,0,0,0,0,0,0
wlo,Wolio,-5.5,122.75,Asia,South-Eastern Asia,threatened,6b,7.55E+11,65000,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,10,7,0.7,0.338191486,0.040903386,0,0,0,0,0,0,0,1,0,0,0,0
wlr,Ale,-15.571269,166.922505,Oceania,Oceania,shifting,6b,700804286.2,100,38.1,5.281409979,6.7,70.721,18.01422071,2868.035416,21.82775184,48.41591,31.11831,5.85659,18.46569538,14.759,1,0,0,0,1,1,0,0,0,0,0,0,prevalent,28,20,0.714285714,0.808577354,0.039655101,0,1,0,0,0,0,0,0,0,0,0,0
wmb,Wambayan,-18.66666667,135.75,Oceania,Australia and New Zealand,nearly extinct,6b,1.15E+12,89,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wmc,Wamas,-4.98,145.54,Oceania,Oceania,shifting,6a,14250726290,220,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,70,23,0.328571429,0.739995721,0.007493082,0,1,0,0,0,0,0,0,0,0,0,0
wmd,Mamaindé,-11.8028,-59.8095,South America,South America,shifting,6b,2.21E+12,330,46.3,5.648799896,6.9,73.838,21.67862894,11286.24302,30.17779569,31.32595,44.11814,16.76335,14.72692966,40.17,1,1,0,0,0,0,0,0,1,0,0,0,prevalent,5,2,0.4,0.0000456,0.002878514,0,0,0,0,1,0,0,0,0,0,0,0
wme,Wambule,29.25,85.91666667,Asia,Southern Asia,threatened,5,16002656434,13500,37.15,3.703589916,3.3,67.914,17.26859835,592.4010975,15.76677104,54.64629,31.9659,11.85525,18.28129005,15.856,0,0,0,0,0,0,0,0,0,0,0,0,prevalent,27,17,0.62962963,0,0.020360477,0,0,0,1,0,0,0,0,0,0,0,0
wmh,Waima'a,-8.4995,126.3372,Asia,South-Eastern Asia,shifting,6b,3998961314,18400,31.5,1.870329976,4.4,67.313,16.89858212,806.4078617,71.38992759,65.223115,24.9197,9.28497,7.37071991,20.121,1,0,0,0,0,0,0,0,1,0,0,0,prevalent,7,3,0.428571429,0.455646727,0.010496513,0,0,0,0,0,0,0,1,0,0,0,0
wmi,Wamin,-17.83386864,144.2350367,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,5,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wmo,Wom (Papua New Guinea),-3.53,142.87,Oceania,Oceania,shifting,6b,14250726290,4260,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,45,14,0.311111111,0,0.001531159,0,1,0,0,0,0,0,0,0,0,0,0
wms,Wambon,-5.5,140.4166667,Asia,South-Eastern Asia,threatened,6a,7.55E+11,3000,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,16,2,0.125,0.22244005,0.000716,0,0,0,0,0,0,0,1,0,0,0,0
wmt,Walmajarri,-19.5,125.75,Oceania,Australia and New Zealand,shifting,5,1.15E+12,510,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wnc,Wantoat,-6.166666667,146.5,Oceania,Oceania,shifting,8a,14250726290,8200,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,55,12,0.218181818,0,0.014418273,0,1,0,0,0,0,0,0,0,0,0,0
wnd,Wandarang,-14.41666667,135.5833333,Oceania,Australia and New Zealand,extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,6,5,0.833333333,0.211538047,0.017805862,0,0,0,0,0,0,0,0,0,0,0,1
wnk,Wanukaka,-9.744249,119.4104,Asia,South-Eastern Asia,shifting,6a,7.55E+11,10000,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,7,0,0,0.63276356,0.007249631,0,0,0,0,0,0,0,1,0,0,0,0
wnm,Wanggamala,-24.165636,136.873036,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,2,0,0,0.976582441,0,0,0,0,0,0,0,0,0,0,0,0,1
wno,Wano,-3.5463,137.9058,Asia,South-Eastern Asia,shifting,6b,7.55E+11,1000,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,12,2,0.166666667,0.354053597,0,0,0,0,0,0,0,0,1,0,0,0,0
wnp,Wanap,-3.6,142.5,Oceania,Oceania,shifting,6a,14250726290,1070,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,58,15,0.25862069,0,0.000000571,0,1,0,0,0,0,0,0,0,0,0,0
woc,Wogeo,-3.22,144.1,Oceania,Oceania,shifting,6a,14250726290,1620,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,3,3,1,0.478968651,,0,1,0,0,0,0,0,0,0,0,0,0
woe,Woleaian,7.333333333,143.8333333,Oceania,Oceania,shifting,5,296471675.7,1630,41.7,12.45950031,7.2,68.582,17.18803592,2819.938926,17.77214952,35.75105,30.19968,9.56564,22.31238937,0.296,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0
wog,Wogamusin,-4.25,142.3333333,Oceania,Oceania,shifting,6a,14250726290,700,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,27,4,0.148148148,0.803272993,0,0,1,0,0,0,0,0,0,0,0,0,0
woi,Kamang,-8.25,124.8333333,Asia,South-Eastern Asia,shifting,6a,7.55E+11,6000,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,14,5,0.357142857,0.767844051,0.042860762,0,0,0,0,0,0,0,1,0,0,0,0
wor,Woria,-1.5893,137.9127,Asia,South-Eastern Asia,nearly extinct,8b,7.55E+11,5,45.6,3.238724947,7.6,68.15,16.5115696,3122.362815,15.37115914,44.06124,25.76582,15.426505,17.63772488,40.073,1,0,0,1,0,0,0,0,0,0,0,0,prevalent,12,9,0.75,0.044913047,0.002710671,0,0,0,0,0,0,0,1,0,0,0,0
wos,Hanga Hundi,-3.833333333,142.9166667,Oceania,Oceania,threatened,5,14250726290,7200,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,45,10,0.222222222,0,0.00000252,0,1,0,0,0,0,0,0,0,0,0,0
wpc,Maco,4.2149,-65.7421,South America,South America,threatened,6a,4.04E+11,2500,38,3.669059992,8.9,73.625,20.68523194,14209.11576,,31.5452,17.62346,43.48734,,26.57,1,1,0,0,0,0,0,0,0,0,1,0,prevalent,1,1,1,0,0.019273168,0,0,0,0,1,0,0,0,0,0,0,0
wra,Bauni,-2.9876,141.9838,Oceania,Oceania,shifting,6b,14250726290,300,47.8,2.01,4,64.634,16.84059019,1928.29268,20.99035823,30.07011,21.66349,40.42654,10.6982,9.377,1,1,0,0,1,0,0,0,0,0,0,0,prevalent,29,6,0.206896552,0,0.001277242,0,1,0,0,0,0,0,0,0,0,0,0
wrb,Warluwara,-22,138.5,Oceania,Australia and New Zealand,nearly extinct,10,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,3,1,0.333333333,0.000199,0,0,0,0,0,0,0,0,0,0,0,0,1
wrg,Warrongo,-18,145,Oceania,Australia and New Zealand,extinct,9,1.15E+12,0,32.8,5.083129883,12.4,81.69512195,25.03239729,52022.1256,26.03213843,34.96822,36.78888,22.50197,13.48499966,4.375,1,0,0,0,1,0,0,0,0,0,0,0,prevalent,5,3,0.6,0.000136,0,0,0,0,0,0,0,0,0,0,0,0,1
